WhiteName,WhiteNameHash,BlackName,BlackNameHash,WhiteResult,BlackResult,WhiteRank,BlackRank,Date,Round
vaganian rafael a,94ad0577,akopian vladimir,27c35d7f,0.5,0.5,2640,2660,1997.12.16,3.3
tkachiev vladislav,6b47332a,oll lembit,875054cd,1.0,0.0,2615,2645,1997.12.16,3.3
seirawan yasser,719daf68,zvjaginsev vadim,bc2e31be,0.5,0.5,2630,2635,1997.12.16,3.3
beliavsky alexander g,ffb66c7f,rublevsky sergei,fe564943,1.0,0.0,2710,2650,1997.12.16,3.3
zvjaginsev vadim,bc2e31be,seirawan yasser,719daf68,1.0,0.0,2635,2630,1997.12.16,3.4
milos gilberto,7ce04910,shirov alexei,ee2d7958,0.0,1.0,2590,2700,1997.12.16,3.4
vaganian rafael a,94ad0577,akopian vladimir,27c35d7f,0.5,0.5,2640,2660,1997.12.16,3.5
piket jeroen,0f022c8c,van wely loek,e9112b0e,0.0,1.0,2630,2655,1997.12.16,3.3
akopian vladimir,27c35d7f,vaganian rafael a,94ad0577,0.5,0.5,2660,2640,1997.12.16,3.6
lautier joel,cc509dbb,gelfand boris,9bbae35f,0.0,1.0,2660,2695,1997.12.16,3.5
piket jeroen,0f022c8c,van wely loek,e9112b0e,0.5,0.5,2630,2655,1997.12.16,3.5
akopian vladimir,27c35d7f,vaganian rafael a,94ad0577,0.5,0.5,2660,2640,1997.12.16,3.4
gelfand boris,9bbae35f,lautier joel,cc509dbb,0.0,1.0,2695,2660,1997.12.16,3.4
gelfand boris,9bbae35f,lautier joel,cc509dbb,1.0,0.0,2695,2660,1997.12.16,3.6
anand viswanathan,96850629,khalifman alexander,391cd6ec,0.5,0.5,2765,2655,1997.12.16,3.6
shirov alexei,ee2d7958,milos gilberto,7ce04910,0.5,0.5,2700,2590,1997.12.16,3.3
almasi zoltan,2efd8dc3,anand viswanathan,96850629,0.0,1.0,2615,2765,1997.12.17,4.1
azmaiparashvili zurab,07aa741c,krasenkow michal,86f14e43,0.5,0.5,2645,2645,1997.12.17,4.1
beliavsky alexander g,ffb66c7f,short nigel d,c1a2666a,1.0,0.0,2710,2660,1997.12.17,4.1
dreev alexey,a7e5ec7d,zvjaginsev vadim,bc2e31be,0.5,0.5,2640,2635,1997.12.17,4.1
tkachiev vladislav,6b47332a,gelfand boris,9bbae35f,0.5,0.5,2615,2695,1997.12.17,4.1
akopian vladimir,27c35d7f,shirov alexei,ee2d7958,0.5,0.5,2660,2700,1997.12.17,4.1
adams michael,7e2d180d,svidler peter,96b21fac,0.5,0.5,2680,2660,1997.12.17,4.1
van wely loek,e9112b0e,georgiev kiril,12cc8dc0,1.0,0.0,2655,2670,1997.12.17,4.1
gelfand boris,9bbae35f,tkachiev vladislav,6b47332a,0.5,0.5,2695,2615,1997.12.18,4.2
zvjaginsev vadim,bc2e31be,dreev alexey,a7e5ec7d,0.5,0.5,2635,2640,1997.12.18,4.2
svidler peter,96b21fac,adams michael,7e2d180d,0.5,0.5,2660,2680,1997.12.18,4.2
shirov alexei,ee2d7958,akopian vladimir,27c35d7f,1.0,0.0,2700,2660,1997.12.18,4.2
krasenkow michal,86f14e43,azmaiparashvili zurab,07aa741c,0.5,0.5,2645,2645,1997.12.18,4.2
georgiev kiril,12cc8dc0,van wely loek,e9112b0e,0.5,0.5,2670,2655,1997.12.18,4.2
anand viswanathan,96850629,almasi zoltan,2efd8dc3,1.0,0.0,2765,2615,1997.12.18,4.2
tkachiev vladislav,6b47332a,gelfand boris,9bbae35f,1.0,0.0,2615,2695,1997.12.19,4.4
gelfand boris,9bbae35f,tkachiev vladislav,6b47332a,0.5,0.5,2695,2615,1997.12.19,4.5
svidler peter,96b21fac,adams michael,7e2d180d,0.0,1.0,2660,2680,1997.12.19,4.4
krasenkow michal,86f14e43,azmaiparashvili zurab,07aa741c,0.5,0.5,2645,2645,1997.12.19,4.4
azmaiparashvili zurab,07aa741c,krasenkow michal,86f14e43,1.0,0.0,2645,2645,1997.12.19,4.5
krasenkow michal,86f14e43,azmaiparashvili zurab,07aa741c,1.0,0.0,2645,2645,1997.12.19,4.6
azmaiparashvili zurab,07aa741c,krasenkow michal,86f14e43,0.5,0.5,2645,2645,1997.12.19,4.3
gelfand boris,9bbae35f,tkachiev vladislav,6b47332a,1.0,0.0,2695,2615,1997.12.19,4.3
zvjaginsev vadim,bc2e31be,dreev alexey,a7e5ec7d,0.0,1.0,2635,2640,1997.12.19,4.3
tkachiev vladislav,6b47332a,gelfand boris,9bbae35f,0.0,1.0,2615,2695,1997.12.19,4.6
krasenkow michal,86f14e43,azmaiparashvili zurab,07aa741c,1.0,0.0,2645,2645,1997.12.19,4.7
dreev alexey,a7e5ec7d,zvjaginsev vadim,bc2e31be,1.0,0.0,2640,2635,1997.12.19,4.4
adams michael,7e2d180d,svidler peter,96b21fac,0.0,1.0,2680,2660,1997.12.19,4.3
anand viswanathan,96850629,shirov alexei,ee2d7958,1.0,0.0,2765,2700,1997.12.20,5.1
gelfand boris,9bbae35f,dreev alexey,a7e5ec7d,0.5,0.5,2695,2640,1997.12.20,5.1
krasenkow michal,86f14e43,short nigel d,c1a2666a,0.0,1.0,2645,2660,1997.12.21,5.2
dreev alexey,a7e5ec7d,gelfand boris,9bbae35f,0.5,0.5,2640,2695,1997.12.21,5.2
dreev alexey,a7e5ec7d,gelfand boris,9bbae35f,0.0,1.0,2640,2695,1997.12.22,5.4
van wely loek,e9112b0e,adams michael,7e2d180d,0.5,0.5,2655,2680,1997.12.22,5.3
gelfand boris,9bbae35f,dreev alexey,a7e5ec7d,0.5,0.5,2695,2640,1997.12.22,5.3
adams michael,7e2d180d,van wely loek,e9112b0e,1.0,0.0,2680,2655,1997.12.22,5.4
gelfand boris,9bbae35f,anand viswanathan,96850629,0.5,0.5,2695,2765,1997.12.23,6.1
short nigel d,c1a2666a,adams michael,7e2d180d,1.0,0.0,2660,2680,1997.12.24,6.2
anand viswanathan,96850629,gelfand boris,9bbae35f,1.0,0.0,2765,2695,1997.12.24,6.2
short nigel d,c1a2666a,adams michael,7e2d180d,0.5,0.5,2660,2680,1997.12.25,6.3
short nigel d,c1a2666a,adams michael,7e2d180d,0.0,1.0,2660,2680,1997.12.25,6.7
adams michael,7e2d180d,short nigel d,c1a2666a,0.5,0.5,2680,2660,1997.12.25,6.6
adams michael,7e2d180d,short nigel d,c1a2666a,0.5,0.5,2680,2660,1997.12.25,6.4
short nigel d,c1a2666a,adams michael,7e2d180d,0.5,0.5,2660,2680,1997.12.25,6.5
adams michael,7e2d180d,anand viswanathan,96850629,0.5,0.5,2680,2765,1997.12.26,7.1
anand viswanathan,96850629,adams michael,7e2d180d,0.5,0.5,2765,2680,1997.12.27,7.2
anand viswanathan,96850629,adams michael,7e2d180d,0.5,0.5,2765,2680,1997.12.29,7.4
anand viswanathan,96850629,adams michael,7e2d180d,0.5,0.5,2765,2680,1997.12.30,7.5
adams michael,7e2d180d,anand viswanathan,96850629,0.5,0.5,2680,2765,1997.12.30,7.6
adams michael,7e2d180d,anand viswanathan,96850629,0.5,0.5,2680,2765,1997.12.30,7.7
anand viswanathan,96850629,adams michael,7e2d180d,0.5,0.5,2765,2680,1997.12.30,7.8
anand viswanathan,96850629,adams michael,7e2d180d,1.0,0.0,2765,2680,1997.12.30,7.9
beliavsky alexander g,ffb66c7f,short nigel d,c1a2666a,0.0,1.0,2710,2660,1997.12.??,4.3
short nigel d,c1a2666a,beliavsky alexander g,ffb66c7f,1.0,0.0,2660,2710,1997.12.??,4.2
topalov veselin,7a328ae2,piket jeroen,0f022c8c,0.5,0.5,2745,2630,1997.??.11,2.1
piket jeroen,0f022c8c,van wely loek,e9112b0e,0.5,0.5,2630,2655,1997.??.14,3.1
benjamin joel,19e0df17,zvjaginsev vadim,bc2e31be,0.5,0.5,2580,2635,1997.??.??,1.1
kindermann stefan,ca43c560,yermolinsky alex,2878ea2d,1.0,0.0,2570,2650,1997.??.??,1.1
krasenkow michal,86f14e43,van der sterren paul,8567ed3d,1.0,0.0,2645,2555,1997.??.??,1.1
kurajica bojan,29cb0a64,granda zuniga julio e,0835782b,1.0,0.0,2545,2625,1997.??.??,1.1
rozentalis eduardas,6544b1b6,lerner konstantin z,7d8f8020,0.5,0.5,2645,2560,1997.??.??,1.1
portisch lajos,30367fad,luther thomas,760b675e,0.5,0.5,2610,2525,1997.??.??,1.2
yermolinsky alex,2878ea2d,kindermann stefan,ca43c560,1.0,0.0,2650,2570,1997.??.??,1.2
benjamin joel,19e0df17,zvjaginsev vadim,bc2e31be,0.5,0.5,2580,2635,1997.??.??,1.4
granda zuniga julio e,0835782b,kurajica bojan,29cb0a64,0.5,0.5,2625,2545,1997.??.??,1.4
zvjaginsev vadim,bc2e31be,benjamin joel,19e0df17,1.0,0.0,2635,2580,1997.??.??,1.5
krasenkow michal,86f14e43,garcia gildardo,d1f27af2,1.0,0.0,2645,2480,1997.??.??,2.1
seirawan yasser,719daf68,ivanchuk vassily,0792a584,1.0,0.0,2630,2725,1997.??.??,2.1
slobodjan roman,95c05164,azmaiparashvili zurab,07aa741c,0.0,1.0,2550,2645,1997.??.??,2.3
milov vadim,8e0001eb,andersson ulf,660a038f,1.0,0.0,2635,2640,1997.??.??,2.2
akopian vladimir,27c35d7f,luther thomas,760b675e,1.0,0.0,2660,2525,1997.??.??,2.2
bareev evgeny,caa337d9,krasenkow michal,86f14e43,0.0,1.0,2670,2645,1997.??.??,3.1
short nigel d,c1a2666a,sokolov andrei,d472d3e2,1.0,0.0,2660,2585,1997.??.??,3.1
khalifman alexander,391cd6ec,anand viswanathan,96850629,0.0,1.0,2655,2765,1997.??.??,3.5
anand viswanathan,96850629,khalifman alexander,391cd6ec,0.5,0.5,2765,2655,1997.??.??,3.3
van wely loek,e9112b0e,piket jeroen,0f022c8c,0.5,0.5,2655,2630,1997.??.??,3.2
rublevsky sergei,fe564943,beliavsky alexander g,ffb66c7f,0.5,0.5,2650,2710,1997.??.??,3.2
anand viswanathan,96850629,khalifman alexander,391cd6ec,0.5,0.5,2765,2655,1997.??.??,3.2
adams michael,7e2d180d,svidler peter,96b21fac,1.0,0.0,2680,2660,1997.??.??,4.6
short nigel d,c1a2666a,beliavsky alexander g,ffb66c7f,1.0,0.0,2660,2710,1997.??.??,4.4
svidler peter,96b21fac,adams michael,7e2d180d,0.0,1.0,2660,2680,1997.??.??,4.5
van wely loek,e9112b0e,adams michael,7e2d180d,0.5,0.5,2655,2680,1997.??.??,5.2
shirov alexei,ee2d7958,anand viswanathan,96850629,0.5,0.5,2700,2765,1997.??.??,5.2
short nigel d,c1a2666a,krasenkow michal,86f14e43,1.0,0.0,2660,2645,1997.??.??,5.1
adams michael,7e2d180d,van wely loek,e9112b0e,0.5,0.5,2680,2655,1997.??.??,5.1
adams michael,7e2d180d,short nigel d,c1a2666a,1.0,0.0,2680,2660,1997.??.??,6.1
adams michael,7e2d180d,anand viswanathan,96850629,0.5,0.5,2680,2765,1997.??.??,7.3
anand viswanathan,96850629,karpov anatoly,655bb864,1.0,0.0,2770,2735,1998.01.03,8.2
karpov anatoly,655bb864,anand viswanathan,96850629,0.5,0.5,2735,2770,1998.01.04,8.3
anand viswanathan,96850629,karpov anatoly,655bb864,0.0,1.0,2770,2735,1998.01.06,8.4
anand viswanathan,96850629,karpov anatoly,655bb864,1.0,0.0,2770,2735,1998.01.08,8.6
anand viswanathan,96850629,karpov anatoly,655bb864,0.0,1.0,2765,2745,1998.01.09,8.8
karpov anatoly,655bb864,anand viswanathan,96850629,0.5,0.5,2735,2770,1998.??.??,8.5
karpov anatoly,655bb864,anand viswanathan,96850629,1.0,0.0,2735,2770,1998.??.??,8.1
karpov anatoly,655bb864,anand viswanathan,96850629,1.0,0.0,2735,2770,1998.??.??,8.7
wahls matthias,f9215ddf,cela altin,d1557b1a,1.0,0.0,2580,2520,1999.07.31,1.1
andersson ulf,660a038f,mohamed esam ahmed nagib,053c7631,1.0,0.0,2623,2455,1999.07.31,1.1
aleksandrov aleksej,178e8d6b,becerra rivero julio,388889e8,1.0,0.0,2619,2546,1999.07.31,1.1
antonio rogelio jr,aa6ddc74,kozak alexander,4f42883c,1.0,0.0,2558,2350,1999.07.31,1.1
akesson ralf,614ddf62,miles anthony j,aeee5761,1.0,0.0,2535,2588,1999.07.31,1.1
adianto utut,41af623f,fridman daniel,1614a80b,0.0,1.0,2607,2526,1999.07.31,1.1
lautier joel,cc509dbb,kobese watu,15c5754e,1.0,0.0,2638,2389,1999.07.31,1.1
liang chong,4c2548aa,dizdar goran,cc71166e,0.5,0.5,2412,2549,1999.07.31,1.1
nielsen peter heine,d9b12a07,benjamin joel,19e0df17,0.5,0.5,2560,2579,1999.07.31,1.1
nisipeanu liviu dieter,44bded3b,djuric stefan,dfb5915f,1.0,0.0,2584,2504,1999.07.31,1.1
peng xiaomin,4f165423,sadvakasov darmen,eecf2cb7,1.0,0.0,2574,2468,1999.07.31,1.1
tkachiev vladislav,6b47332a,hoffman alejandro,75ee1ff3,1.0,0.0,2648,2524,1999.07.31,1.1
psakhis lev,575c5a3d,zapata alonso,b4b57dde,0.5,0.5,2581,2454,1999.07.31,1.1
ricardi pablo,042304cf,speelman jonathan s,36982d63,0.5,0.5,2474,2597,1999.07.31,1.1
shaked tal,09ab1f74,babula vlastimil,38ef0f65,1.0,0.0,2471,2567,1999.07.31,1.1
sokolov ivan,8da6ff9c,kudrin sergey,c8d1a59a,1.0,0.0,2656,2525,1999.07.31,1.1
ivanov alexander,96153857,milos gilberto,7ce04910,0.0,1.0,2515,2586,1999.07.31,1.1
kasimdzhanov rustam,6d3590c3,bauer christian,473c4176,0.5,0.5,2603,2480,1999.07.31,1.1
aronian levon,5f50548c,rozentalis eduardas,6544b1b6,1.0,0.0,2518,2586,1999.07.31,1.1
kobalija mihail,3aa840b1,de firmian nick e,9c7e07b4,0.5,0.5,2573,2598,1999.07.31,1.1
barua dibyendu,873bdaaa,khalifman alexander,391cd6ec,1.0,0.0,2550,2628,1999.07.31,1.1
bouaziz slim,0c2dd4f2,kotronias vasilios,7eb04ad8,0.0,1.0,2372,2536,1999.07.31,1.1
asrian karen,d5f25377,rodriguez andres,5da75491,0.0,1.0,2575,2500,1999.07.31,1.1
dolmatov sergey,bd1175e9,kotsur pavel,ddd41861,0.0,1.0,2600,2545,1999.07.31,1.1
dreev alexey,a7e5ec7d,zelcic robert,1fc08d06,0.5,0.5,2679,2561,1999.07.31,1.1
al modiahki mohamad,18f6addb,ponomariov ruslan,23331929,0.5,0.5,2553,2616,1999.07.31,1.1
spraggett kevin,12f04dd2,yermolinsky alex,2878ea2d,0.5,0.5,2521,2588,1999.07.31,1.1
zubarev alexander,a7e026fe,stefansson hannes,3f50d0c2,0.5,0.5,2486,2584,1999.07.31,1.1
feldman vladimir,ce60d99c,magem badals jorge,f108d679,0.0,1.0,2332,2528,1999.07.31,1.1
chiburdanidze maia,f5be8480,akopian vladimir,27c35d7f,0.0,1.0,2551,2646,1999.07.31,1.1
gurevich dmitry,70ab19c1,tiviakov sergei,0436dafb,0.5,0.5,2537,2611,1999.07.31,1.1
gulko boris f,8b80de8f,reinderman dimitri,9220887f,1.0,0.0,2618,2525,1999.07.31,1.1
ehlvest jaan,e97c1dd5,nijboer friso,f4d2925d,1.0,0.0,2592,2559,1999.07.31,1.1
fridman daniel,1614a80b,adianto utut,41af623f,1.0,0.0,2526,2607,1999.08.01,1.2
mohamed esam ahmed nagib,053c7631,andersson ulf,660a038f,0.0,1.0,2455,2623,1999.08.01,1.2
nijboer friso,f4d2925d,ehlvest jaan,e97c1dd5,0.5,0.5,2559,2592,1999.08.01,1.2
rozentalis eduardas,6544b1b6,aronian levon,5f50548c,0.0,1.0,2586,2518,1999.08.01,1.2
milov vadim,8e0001eb,macieja bartlomiej,7e7c22fb,1.0,0.0,2626,2542,1999.08.01,1.2
ponomariov ruslan,23331929,al modiahki mohamad,18f6addb,1.0,0.0,2616,2553,1999.08.01,1.2
cela altin,d1557b1a,wahls matthias,f9215ddf,0.5,0.5,2524,2582,1999.08.01,1.2
akopian vladimir,27c35d7f,chiburdanidze maia,f5be8480,0.5,0.5,2646,2551,1999.08.01,1.2
benjamin joel,19e0df17,nielsen peter heine,d9b12a07,0.5,0.5,2579,2560,1999.08.01,1.2
becerra rivero julio,388889e8,aleksandrov aleksej,178e8d6b,0.0,1.0,2546,2619,1999.08.01,1.2
bauer christian,473c4176,kasimdzhanov rustam,6d3590c3,1.0,0.0,2480,2603,1999.08.01,1.2
de firmian nick e,9c7e07b4,kobalija mihail,3aa840b1,0.0,1.0,2598,2573,1999.08.01,1.2
dizdar goran,cc71166e,liang chong,4c2548aa,1.0,0.0,2549,2412,1999.08.01,1.2
djuric stefan,dfb5915f,nisipeanu liviu dieter,44bded3b,0.0,1.0,2504,2584,1999.08.01,1.2
hoffman alejandro,75ee1ff3,tkachiev vladislav,6b47332a,0.0,1.0,2524,2648,1999.08.01,1.2
khalifman alexander,391cd6ec,barua dibyendu,873bdaaa,1.0,0.0,2628,2550,1999.08.01,1.2
kobese watu,15c5754e,lautier joel,cc509dbb,0.0,1.0,2389,2638,1999.08.01,1.2
kotronias vasilios,7eb04ad8,bouaziz slim,0c2dd4f2,0.5,0.5,2536,2372,1999.08.01,1.2
stefansson hannes,3f50d0c2,zubarev alexander,a7e026fe,0.5,0.5,2584,2486,1999.08.01,1.2
tiviakov sergei,0436dafb,gurevich dmitry,70ab19c1,0.5,0.5,2611,2537,1999.08.01,1.2
babula vlastimil,38ef0f65,shaked tal,09ab1f74,1.0,0.0,2567,2471,1999.08.01,1.2
zelcic robert,1fc08d06,dreev alexey,a7e5ec7d,0.5,0.5,2561,2679,1999.08.01,1.2
kozak alexander,4f42883c,antonio rogelio jr,aa6ddc74,0.0,1.0,2350,2558,1999.08.01,1.2
kudrin sergey,c8d1a59a,sokolov ivan,8da6ff9c,0.5,0.5,2525,2656,1999.08.01,1.2
magem badals jorge,f108d679,feldman vladimir,ce60d99c,1.0,0.0,2528,2332,1999.08.01,1.2
miles anthony j,aeee5761,akesson ralf,614ddf62,1.0,0.0,2588,2535,1999.08.01,1.2
milos gilberto,7ce04910,ivanov alexander,96153857,0.5,0.5,2586,2515,1999.08.01,1.2
yermolinsky alex,2878ea2d,spraggett kevin,12f04dd2,0.5,0.5,2588,2521,1999.08.01,1.2
zapata alonso,b4b57dde,psakhis lev,575c5a3d,0.5,0.5,2454,2581,1999.08.01,1.2
reinderman dimitri,9220887f,gulko boris f,8b80de8f,0.5,0.5,2525,2618,1999.08.01,1.2
rodriguez andres,5da75491,asrian karen,d5f25377,0.0,1.0,2500,2575,1999.08.01,1.2
sadvakasov darmen,eecf2cb7,peng xiaomin,4f165423,0.5,0.5,2468,2574,1999.08.01,1.2
speelman jonathan s,36982d63,ricardi pablo,042304cf,1.0,0.0,2597,2474,1999.08.01,1.2
nielsen peter heine,d9b12a07,benjamin joel,19e0df17,1.0,0.0,2560,2579,1999.08.02,1.7
gurevich dmitry,70ab19c1,tiviakov sergei,0436dafb,0.5,0.5,2537,2611,1999.08.02,1.7
tiviakov sergei,0436dafb,gurevich dmitry,70ab19c1,1.0,0.0,2611,2537,1999.08.02,1.8
psakhis lev,575c5a3d,zapata alonso,b4b57dde,1.0,0.0,2581,2454,1999.08.02,1.3
barua dibyendu,873bdaaa,khalifman alexander,391cd6ec,0.5,0.5,2550,2628,1999.08.02,1.5
benjamin joel,19e0df17,nielsen peter heine,d9b12a07,0.5,0.5,2579,2560,1999.08.02,1.5
dreev alexey,a7e5ec7d,zelcic robert,1fc08d06,1.0,0.0,2679,2561,1999.08.02,1.5
gurevich dmitry,70ab19c1,tiviakov sergei,0436dafb,0.0,1.0,2537,2611,1999.08.02,1.5
miles anthony j,aeee5761,akesson ralf,614ddf62,0.5,0.5,2588,2535,1999.08.02,1.4
nielsen peter heine,d9b12a07,benjamin joel,19e0df17,1.0,0.0,2560,2579,1999.08.02,1.4
stefansson hannes,3f50d0c2,zubarev alexander,a7e026fe,1.0,0.0,2584,2486,1999.08.02,1.5
khalifman alexander,391cd6ec,barua dibyendu,873bdaaa,1.0,0.0,2628,2550,1999.08.02,1.6
spraggett kevin,12f04dd2,yermolinsky alex,2878ea2d,0.5,0.5,2521,2588,1999.08.02,1.4
nielsen peter heine,d9b12a07,benjamin joel,19e0df17,0.5,0.5,2560,2579,1999.08.02,1.6
tiviakov sergei,0436dafb,gurevich dmitry,70ab19c1,0.0,1.0,2611,2537,1999.08.02,1.6
zelcic robert,1fc08d06,dreev alexey,a7e5ec7d,0.5,0.5,2561,2679,1999.08.02,1.6
zubarev alexander,a7e026fe,stefansson hannes,3f50d0c2,0.5,0.5,2486,2584,1999.08.02,1.6
akesson ralf,614ddf62,miles anthony j,aeee5761,0.0,1.0,2535,2588,1999.08.02,1.3
babula vlastimil,38ef0f65,shaked tal,09ab1f74,0.5,0.5,2567,2471,1999.08.02,1.3
benjamin joel,19e0df17,nielsen peter heine,d9b12a07,1.0,0.0,2579,2560,1999.08.02,1.3
dolmatov sergey,bd1175e9,kotsur pavel,ddd41861,1.0,0.0,2600,2548,1999.08.02,1.3
dreev alexey,a7e5ec7d,zelcic robert,1fc08d06,0.0,1.0,2679,2561,1999.08.02,1.3
khalifman alexander,391cd6ec,barua dibyendu,873bdaaa,1.0,0.0,2628,2550,1999.08.02,1.3
macieja bartlomiej,7e7c22fb,milov vadim,8e0001eb,1.0,0.0,2542,2626,1999.08.02,1.1
rodriguez andres,5da75491,asrian karen,d5f25377,0.0,1.0,2500,2575,1999.08.02,1.3
tiviakov sergei,0436dafb,gurevich dmitry,70ab19c1,0.5,0.5,2611,2537,1999.08.02,1.3
yermolinsky alex,2878ea2d,spraggett kevin,12f04dd2,1.0,0.0,2588,2521,1999.08.02,1.3
zubarev alexander,a7e026fe,stefansson hannes,3f50d0c2,1.0,0.0,2486,2584,1999.08.02,1.3
asrian karen,d5f25377,rodriguez andres,5da75491,0.5,0.5,2575,2500,1999.08.02,1.4
barua dibyendu,873bdaaa,khalifman alexander,391cd6ec,1.0,0.0,2550,2628,1999.08.02,1.4
stefansson hannes,3f50d0c2,zubarev alexander,a7e026fe,1.0,0.0,2584,2486,1999.08.02,1.4
shaked tal,09ab1f74,babula vlastimil,38ef0f65,1.0,0.0,2471,2567,1999.08.02,1.4
zapata alonso,b4b57dde,psakhis lev,575c5a3d,0.5,0.5,2454,2581,1999.08.02,1.4
gurevich dmitry,70ab19c1,tiviakov sergei,0436dafb,0.5,0.5,2537,2611,1999.08.02,1.4
kotsur pavel,ddd41861,dolmatov sergey,bd1175e9,0.5,0.5,2548,2600,1999.08.02,1.4
zelcic robert,1fc08d06,dreev alexey,a7e5ec7d,0.0,1.0,2561,2679,1999.08.02,1.4
akopian vladimir,27c35d7f,antonio rogelio jr,aa6ddc74,0.5,0.5,2646,2558,1999.08.03,2.1
tiviakov sergei,0436dafb,kramnik vladimir,74d9425c,0.5,0.5,2611,2760,1999.08.03,2.1
yermolinsky alex,2878ea2d,rublevsky sergei,fe564943,0.5,0.5,2588,2660,1999.08.03,2.1
smirin ilia,bb7474ff,psakhis lev,575c5a3d,0.5,0.5,2671,2581,1999.08.03,2.1
timman jan h,b1fc087a,aronian levon,5f50548c,1.0,0.0,2650,2518,1999.08.03,2.1
stefansson hannes,3f50d0c2,shipov sergei,d4defd49,0.5,0.5,2584,2658,1999.08.03,2.1
ponomariov ruslan,23331929,topalov veselin,7a328ae2,1.0,0.0,2616,2690,1999.08.03,2.1
short nigel d,c1a2666a,fridman daniel,1614a80b,1.0,0.0,2675,2526,1999.08.03,2.1
shirov alexei,ee2d7958,sokolov ivan,8da6ff9c,0.0,1.0,2734,2656,1999.08.03,2.1
aleksandrov aleksej,178e8d6b,svidler peter,96b21fac,0.5,0.5,2619,2684,1999.08.03,2.1
almasi zoltan,2efd8dc3,peng xiaomin,4f165423,0.0,1.0,2663,2574,1999.08.03,2.1
andersson ulf,660a038f,zvjaginsev vadim,bc2e31be,0.5,0.5,2623,2652,1999.08.03,2.1
asrian karen,d5f25377,sadler matthew,d10ef12c,1.0,0.0,2575,2626,1999.08.03,2.1
azmaiparashvili zurab,07aa741c,nisipeanu liviu dieter,44bded3b,0.5,0.5,2681,2584,1999.08.03,2.1
bauer christian,473c4176,leko peter,27b33d0f,0.5,0.5,2480,2701,1999.08.03,2.1
dreev alexey,a7e5ec7d,kotronias vasilios,7eb04ad8,1.0,0.0,2679,2536,1999.08.03,2.1
ehlvest jaan,e97c1dd5,bareev evgeny,caa337d9,0.5,0.5,2592,2698,1999.08.03,2.1
georgiev kiril,12cc8dc0,shaked tal,09ab1f74,1.0,0.0,2650,2471,1999.08.03,2.1
gulko boris f,8b80de8f,fedorov alexei,be8a74ac,0.5,0.5,2618,2659,1999.08.03,2.1
hamdouchi hichem,fb653bed,beliavsky alexander g,ffb66c7f,0.0,1.0,2520,2618,1999.08.03,2.1
ivanchuk vassily,0792a584,wahls matthias,f9215ddf,1.0,0.0,2702,2582,1999.08.03,2.1
kamsky gata,ed0c2c64,khalifman alexander,391cd6ec,1.0,0.0,2720,2628,1999.08.03,2.1
kobalija mihail,3aa840b1,adams michael,7e2d180d,0.0,1.0,2573,2708,1999.08.03,2.1
kortschnoj viktor,9be806ff,dolmatov sergey,bd1175e9,1.0,0.0,2676,2600,1999.08.03,2.1
krasenkow michal,86f14e43,miles anthony j,aeee5761,0.0,1.0,2647,2588,1999.08.03,2.1
lautier joel,cc509dbb,sakaev konstantin,401a02fd,0.5,0.5,2638,2648,1999.08.03,2.1
leitao rafael,69529e41,macieja bartlomiej,7e7c22fb,1.0,0.0,2574,2542,1999.08.03,2.1
polgar judit,a1896854,nielsen peter heine,d9b12a07,1.0,0.0,2671,2560,1999.08.03,2.1
movsesian sergei,bdde6281,dizdar goran,cc71166e,1.0,0.0,2659,2549,1999.08.03,2.1
milos gilberto,7ce04910,salov valery,89d58894,1.0,0.0,2586,2656,1999.08.03,2.1
magem badals jorge,f108d679,tkachiev vladislav,6b47332a,0.5,0.5,2528,2648,1999.08.03,2.1
gelfand boris,9bbae35f,speelman jonathan s,36982d63,1.0,0.0,2713,2597,1999.08.03,2.1
bareev evgeny,caa337d9,ehlvest jaan,e97c1dd5,1.0,0.0,2698,2592,1999.08.04,2.2
aronian levon,5f50548c,timman jan h,b1fc087a,0.5,0.5,2518,2650,1999.08.04,2.2
antonio rogelio jr,aa6ddc74,akopian vladimir,27c35d7f,0.5,0.5,2558,2646,1999.08.04,2.2
adams michael,7e2d180d,kobalija mihail,3aa840b1,1.0,0.0,2708,2573,1999.08.04,2.2
sakaev konstantin,401a02fd,lautier joel,cc509dbb,0.5,0.5,2648,2638,1999.08.04,2.2
beliavsky alexander g,ffb66c7f,hamdouchi hichem,fb653bed,0.5,0.5,2618,2520,1999.08.04,2.2
fedorov alexei,be8a74ac,gulko boris f,8b80de8f,1.0,0.0,2659,2618,1999.08.04,2.2
salov valery,89d58894,milos gilberto,7ce04910,0.0,1.0,2656,2586,1999.08.04,2.2
shaked tal,09ab1f74,georgiev kiril,12cc8dc0,0.0,1.0,2471,2650,1999.08.04,2.2
shipov sergei,d4defd49,stefansson hannes,3f50d0c2,0.5,0.5,2658,2584,1999.08.04,2.2
sokolov ivan,8da6ff9c,shirov alexei,ee2d7958,0.0,1.0,2656,2734,1999.08.04,2.2
speelman jonathan s,36982d63,gelfand boris,9bbae35f,0.5,0.5,2597,2713,1999.08.04,2.2
svidler peter,96b21fac,aleksandrov aleksej,178e8d6b,1.0,0.0,2684,2619,1999.08.04,2.2
tkachiev vladislav,6b47332a,magem badals jorge,f108d679,0.5,0.5,2648,2528,1999.08.04,2.2
